sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.IN.AB1X.01A	0.4	0.236	0.13	2	1.93	1.97	0.0766	0.159	0.0249	0.00575
TCGA.IP.7968.01A	0.72	0.542	0.171	2	1.96	1.97	0.163	0.379	0.0217	0.0525
TCGA.KB.A6F5.01A	0.53	0.694	0.508	4	3.54	3.75	0.174	0.521	0	0
TCGA.KB.A6F7.01A	0.59	0.509	0.688	6	5.89	5.93	0.201	0.308	0	0
TCGA.KB.A93G.01A	0.14	0.196	0.631	2	2	2	0.0811	0.115	0.0776	0.0194
TCGA.KB.A93H.01A	0.81	0.565	0.281	4	3.87	3.9	0.175	0.39	0	0
TCGA.KB.A93J.01A	0.67	0.513	0.0621	2	1.68	1.78	0.111	0.402	0.0288	0
TCGA.MX.A5UG.01A	0.14	0.0161	0.625	2	2	2	0.00602	0.01	0.00201	0.00803
TCGA.MX.A5UJ.01A	0.65	0.168	0	2	2.08	2.05	0.109	0.0593	0	0
TCGA.MX.A663.01A	0.15	0.246	0.49	2	2	2	0.109	0.137	0.0634	0.0325
TCGA.MX.A666.01A	0.56	0.112	0.282	2	2.08	2.04	0.0629	0.0487	0	0.00472
TCGA.R5.A7O7.01A	0.35	0.564	0.485	4	3.91	3.97	0.136	0.428	0	0
TCGA.R5.A7ZE.01B	0.58	0.458	0.244	2	2.11	2.06	0.188	0.269	0	0.0373
TCGA.R5.A7ZF.01A	0.2	0.386	0.378	2	2.12	2.02	0.234	0.152	0.0442	0.0236
TCGA.R5.A7ZI.01A	0.29	0.319	0.332	2	2.12	2.03	0.163	0.156	0.0084	0
TCGA.R5.A7ZR.01A	0.79	0.402	0.303	4	3.7	3.76	0.0887	0.313	0	0
TCGA.R5.A804.01A	0.17	0.233	0.254	2	2.02	2	0.13	0.103	0.0082	0.0131
TCGA.R5.A805.01A	0.39	0.432	0.321	2	1.87	1.95	0.147	0.285	0.053	0.00815
TCGA.RD.A7BS.01A	0.2	0.49	0.275	2	1.97	1.99	0.189	0.301	0.0371	0.043
TCGA.RD.A7BT.01A	0.74	0.487	0.489	4	4.03	4.02	0.137	0.35	0	0
TCGA.RD.A7BW.01A	0.12	0.324	0.75	2	1.94	1.99	0.117	0.206	0.174	0.0425
TCGA.RD.A7C1.01A	0.47	0.793	0.591	4	3.87	3.94	0.294	0.499	0	0
TCGA.RD.A8MV.01A	0.29	0.0919	0.471	2	2.12	2.04	0.0595	0.0324	0.0018	0.0036
TCGA.RD.A8MW.01A	0.32	0.437	0.322	2	2.1	2.03	0.26	0.177	0	0.0913
TCGA.RD.A8N0.01A	0.69	0.353	0	2	2	2	0.189	0.163	0	0
TCGA.RD.A8N1.01A	0.27	0.295	0.464	2	2.08	2.02	0.181	0.114	0.0368	0.00702
TCGA.RD.A8N2.01A	0.71	0.0285	0	2	2	2	0	0.0285	0	0
TCGA.RD.A8N4.01A	0.81	0.235	0	2	2	2	0.101	0.133	0	0
TCGA.RD.A8N6.01A	0.72	0.672	0.348	4	4.16	4.11	0.32	0.352	0	0
TCGA.RD.A8N9.01A	0.37	0.375	0.291	2	2.25	2.09	0.283	0.0912	0	0
TCGA.SW.A7EA.01A	0.66	0.202	0.2	2	2.02	2.02	0.081	0.121	0.00607	0.00202
TCGA.SW.A7EB.01A	0.28	0.301	0.289	2	2.17	2.05	0.208	0.0924	0	0.00543
TCGA.VQ.A8DL.01A	0.46	0.411	0.156	2	1.94	1.97	0.161	0.25	0.0136	0.0116
TCGA.VQ.A8DT.01A	0.29	0.597	0.282	2	2.56	2.16	0.397	0.2	0.0321	0.0227
TCGA.VQ.A8DU.01A	0.64	0.753	0.182	2	2	2	0.367	0.386	0.0178	0.0819
TCGA.VQ.A8DV.01A	0.71	0.766	0.538	4	4.16	4.11	0.367	0.399	0	0
TCGA.VQ.A8DZ.01A	0.64	0.693	0.276	4	4.24	4.16	0.317	0.376	0	0
TCGA.VQ.A8E0.01A	0.6	0.789	0.45	4	3.1	3.46	0.0817	0.707	0	0
TCGA.VQ.A8E2.01A	0.55	0.768	0.347	4	4.17	4.09	0.348	0.419	0	0
TCGA.VQ.A8E3.01A	0.61	0.595	0.151	2	1.84	1.9	0.135	0.46	0.0138	0.0588
TCGA.VQ.A8E7.01B	0.64	0.405	0.211	2	1.89	1.93	0.078	0.327	0.0127	0.0599
TCGA.VQ.A8P2.01A	0.86	0.206	0.0283	2	2.05	2.04	0.0837	0.123	0	0.00389
TCGA.VQ.A8P3.01A	0.63	0.0342	0.217	2	2.01	2.01	0.0178	0.0163	0	0
TCGA.VQ.A8P5.01A	0.54	0.591	0.47	4	3.98	3.99	0.255	0.336	0	0
TCGA.VQ.A8P8.01A	0.87	0.2	0	2	2	2	0.0923	0.108	0	0
TCGA.VQ.A8PB.01A	0.16	0.119	0.649	2	2.26	2.04	0.0833	0.0355	0.0154	0.00926
TCGA.VQ.A8PC.01A	0.21	0.263	0.286	2	1.93	1.99	0.0782	0.185	0.0532	0.00469
TCGA.VQ.A8PD.01A	0.12	0.186	0.812	2	2.03	2	0.111	0.0756	0.0701	0.0424
TCGA.VQ.A8PE.01A	0.51	0.749	0.17	2	2.1	2.05	0.349	0.399	0.00924	0.0591
TCGA.VQ.A8PF.01A	0.6	0.211	0	2	2.03	2.02	0.12	0.0909	0	0
TCGA.VQ.A8PH.01A	0.63	0.754	0.379	4	3.84	3.9	0.219	0.535	0	0
TCGA.VQ.A8PJ.01A	0.78	0.755	0.44	4	4.39	4.3	0.424	0.331	0	0
TCGA.VQ.A8PK.01A	0.6	0.691	0.138	2	1.57	1.74	0.126	0.565	0.0485	0.0408
TCGA.VQ.A8PM.01A	0.22	0.33	0.26	2	1.98	2	0.118	0.212	0.0356	0.0146
TCGA.VQ.A8PO.01A	0.56	0.184	0.14	2	2	2	0.0549	0.129	0.00343	0.0206
TCGA.VQ.A8PP.01A	0.55	0.235	0.203	2	2.07	2.04	0.123	0.112	0	0
TCGA.VQ.A8PQ.01A	0.11	0.441	0.817	2	1.98	2	0.195	0.246	0.259	0.0404
TCGA.VQ.A8PS.01A	0.52	0.392	0.033	2	1.83	1.91	0.0684	0.323	0.00185	0
TCGA.VQ.A8PT.01A	0.69	0.145	0.134	2	2.06	2.04	0.0848	0.0601	0	0
TCGA.VQ.A8PU.01A	0.82	0.439	0.127	2	1.83	1.86	0.0835	0.355	0.0309	0.00927
TCGA.VQ.A8PX.01A	0.51	0.583	0.531	4	3.92	3.96	0.152	0.432	0	0
TCGA.VQ.A8PY.01A	0.45	0.705	0.599	4	3.98	3.99	0.188	0.516	0	0
TCGA.VQ.A8PZ.01A	0.86	0.123	0.107	2	2	2	0.0262	0.0966	0	0.0131
TCGA.VQ.A91A.01A	0.48	0.517	0.0915	2	2.06	2.03	0.251	0.266	0	0.00546
TCGA.VQ.A91D.01A	0.71	0.0587	0.0286	2	1.99	1.99	0.0151	0.0436	0.00168	0
TCGA.VQ.A91E.01A	0.36	0.28	0.327	2	2.1	2.04	0.183	0.0968	0	0.0197
TCGA.VQ.A91K.01A	0.75	0.179	0.111	2	1.97	1.98	0.0618	0.118	0.0179	0.00199
TCGA.VQ.A91N.01A	0.69	0.725	0.21	2	2.07	2.05	0.317	0.408	0.00155	0.11
TCGA.VQ.A91Q.01A	0.65	0.541	0.0912	2	1.89	1.93	0.159	0.382	0.011	0
TCGA.VQ.A91S.01A	0.61	0.687	0.116	2	2.09	2.05	0.259	0.428	0.0169	0.0237
TCGA.VQ.A91U.01A	0.71	0.556	0.137	2	1.88	1.91	0.163	0.393	0.0199	0
TCGA.VQ.A91V.01A	0.88	0.471	0.107	2	1.88	1.9	0.119	0.351	0.0435	0
TCGA.VQ.A91W.01A	0.13	0.433	0.705	2	2	2	0.116	0.317	0.164	0.0843
TCGA.VQ.A91X.01A	0.71	0.71	0.342	4	4.29	4.21	0.472	0.238	0	0
TCGA.VQ.A91Y.01A	0.34	0.166	0.106	2	2	2	0.0423	0.123	0.00176	0
TCGA.VQ.A91Z.01A	0.77	0.82	0.273	2	2.79	2.61	0.553	0.267	0.00588	0.116
TCGA.VQ.A922.01A	0.66	0.775	0.383	4	3.51	3.68	0.177	0.598	0	0
TCGA.VQ.A923.01A	0.57	0.531	0.336	4	4.17	4.1	0.326	0.205	0	0
TCGA.VQ.A924.01A	0.57	0.0949	0.0741	2	1.98	1.99	0.0334	0.0615	0.00703	0
TCGA.VQ.A925.01A	0.78	0.416	0.328	4	3.68	3.75	0.0782	0.338	0	0
TCGA.VQ.A927.01A	0.99	0.124	0	2	2	2	0.0432	0.0806	0	0
TCGA.VQ.A928.01A	0.58	0.288	0.0252	2	2.05	2.03	0.141	0.147	0.00362	0.00181
TCGA.VQ.A92D.01A	0.72	0.252	0.111	2	2.08	2.06	0.144	0.107	0	0.0109
TCGA.VQ.A94O.01A	0.82	0.498	0.177	2	2.05	2.04	0.156	0.342	0.00138	0.0372
TCGA.VQ.A94P.01A	0.99	0.0274	0	2	2	2	0.0161	0.0113	0	0
TCGA.VQ.A94R.01A	0.68	0.704	0.106	2	2.14	2.09	0.307	0.396	0.00475	0.00792
TCGA.VQ.A94T.01A	0.85	0.425	0.326	4	3.65	3.7	0.0685	0.357	0	0
TCGA.VQ.A94U.01A	0.74	0.85	0.508	4	3.04	3.29	0.0934	0.757	0	0
TCGA.VQ.AA64.01A	0.56	0.317	0.33	2	2.09	2.05	0.168	0.15	0.00166	0.0199
TCGA.VQ.AA68.01A	0.68	0.771	0.446	4	3.33	3.54	0.104	0.667	0	0
TCGA.VQ.AA69.01A	0.79	0.631	0.0197	4	3.93	3.94	0.0248	0.606	0	0
TCGA.VQ.AA6A.01A	0.83	0.651	0.209	4	3.87	3.89	0.198	0.453	0	0
TCGA.VQ.AA6B.01A	0.85	0.508	0.0767	2	1.81	1.84	0.0941	0.414	0.0255	0.00134
TCGA.VQ.AA6D.01A	0.83	0.352	0.104	2	1.9	1.92	0.127	0.225	0.0255	0
TCGA.VQ.AA6F.01A	0.26	0.362	0.367	2	2.03	2.01	0.163	0.2	0.0111	0.0776
TCGA.VQ.AA6G.01A	0.61	0.189	0.00901	2	1.92	1.95	0.0476	0.141	0	0
TCGA.VQ.AA6I.01A	0.56	0.532	0.587	4	3.8	3.89	0.0962	0.436	0	0
TCGA.VQ.AA6J.01A	0.27	0.571	0.375	2	2.03	2.01	0.166	0.406	0.0122	0.153
TCGA.VQ.AA6K.01A	0.54	0.576	0.696	4	3.49	3.73	0.0949	0.481	0	0
TCGA.ZA.A8F6.01A	0.21	0.0934	0.175	2	1.97	1.99	0.0197	0.0738	0.0115	0
TCGA.ZQ.A9CR.01A	0.26	0.474	0.425	2	2.54	2.14	0.326	0.148	0.0366	0
