sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.14.1794.01A	0.75	0.149	0	2	1.97	1.98	0.0219	0.128	0	0
TCGA.14.1795.01A	0.68	0.384	0.0765	2	1.99	1.99	0.151	0.233	0.0126	0.0147
TCGA.14.1821.01A	0.95	0.179	0.0225	2	1.95	1.95	0.0665	0.113	0.00202	0.00202
TCGA.14.1823.01A	0.53	0.303	0.378	2	2.21	2.11	0.188	0.115	0	0.00194
TCGA.14.1825.01A	0.91	0.218	0.356	2	2.06	2.06	0.123	0.0949	0.00292	0.00438
TCGA.14.1827.01A	0.84	0.176	0.453	4	4.05	4.04	0.0961	0.0798	0	0
TCGA.14.1829.01A	0.72	0.25	0.0221	2	1.98	1.99	0.119	0.13	0.0055	0
TCGA.14.2554.01A	0.82	0.365	0.0824	2	2.04	2.03	0.206	0.158	0.0301	0
TCGA.14.2555.01B	0.61	0.325	0.0133	2	2.17	2.1	0.206	0.119	0	0
TCGA.14.3477.01A	0.95	0.634	0.219	6	5.36	5.39	0.169	0.465	0	0
TCGA.14.4157.01A	0.87	0.513	0.0286	2	1.99	1.99	0.249	0.264	0.011	0
TCGA.15.0742.01A	0.95	0.33	0.317	2	1.91	1.92	0.125	0.205	0.103	0
TCGA.15.1444.01A	0.55	0.284	0.0839	2	1.9	1.94	0.101	0.183	0.0199	0.00398
TCGA.15.1446.01A	0.62	0.53	0.0142	2	1.9	1.94	0.0811	0.449	0.00755	0
TCGA.15.1447.01A	0.84	0.726	0.228	2	2.32	2.27	0.489	0.236	0	0.0537
TCGA.15.1449.01A	0.72	0.577	0.0822	2	2.11	2.08	0.268	0.309	0.0133	0
TCGA.16.0846.01A	0.8	0.504	0.184	4	3.96	3.97	0.199	0.305	0	0
TCGA.16.0848.01A	0.8	0.399	0.0872	2	2.02	2.01	0.238	0.161	0.011	0
TCGA.16.0849.01A	0.87	0.286	0.0544	2	1.99	1.99	0.163	0.123	0.0156	0
TCGA.16.0850.01A	0.99	0.501	0.381	4	3.69	3.7	0.141	0.36	0	0.00434
TCGA.16.0861.01A	0.83	0.238	0.0244	2	1.88	1.9	0.0619	0.176	0	0
TCGA.16.1045.01B	0.63	0.335	0.512	4	3.65	3.78	0.0778	0.257	0	0
TCGA.16.1047.01B	0.86	0.562	0.0925	2	1.91	1.93	0.27	0.292	0.052	0
TCGA.16.1048.01B	0.65	0.269	0.174	2	2	2	0.138	0.13	0.00611	0
TCGA.16.1055.01B	0.68	0.208	0.107	2	2	2	0.0907	0.117	0.0202	0
TCGA.16.1056.01B	0.74	0.269	0.0149	2	1.89	1.92	0.0863	0.183	0	0.00402
TCGA.16.1060.01A	0.67	0.258	0.064	2	1.89	1.93	0.0619	0.196	0.00619	0.0103
TCGA.16.1062.01A	0.87	0.488	0.085	2	1.98	1.99	0.245	0.243	0.0415	0
TCGA.16.1063.01B	0.83	0.284	0.155	2	1.91	1.93	0.0958	0.188	0.0441	0
TCGA.16.1460.01A	0.69	0.355	0.0682	2	2.03	2.02	0.204	0.151	0	0.0121
TCGA.19.0955.01A	0.47	0.373	0.17	2	2.05	2.02	0.179	0.194	0.0218	0
TCGA.19.0957.01C	0.74	0.426	0.151	2	2.04	2.03	0.239	0.187	0.0104	0
TCGA.19.0957.02A	0.5	0.32	0.156	2	1.99	2	0.181	0.139	0.00624	0
TCGA.19.0960.01A	0.94	0.225	0.404	2	1.94	1.95	0.0652	0.16	0.0889	0
TCGA.19.0962.01B	0.75	0.277	0.161	2	1.92	1.94	0.0848	0.192	0.0444	0
TCGA.19.0963.01B	0.66	0.349	0.0172	2	1.95	1.97	0.169	0.181	0.00602	0
TCGA.19.0964.01A	0.97	0.105	0.263	2	1.93	1.93	0.0185	0.0869	0.0277	0
TCGA.19.1392.01A	0.99	0.415	0.0711	4	3.85	3.85	0.0989	0.316	0	0.00842
TCGA.19.1786.01A	0.88	0.3	0.0929	2	2.03	2.03	0.193	0.107	0.0278	0
TCGA.19.1787.01B	0.85	0.924	0.609	4	2.53	2.75	0.0226	0.901	0	0
TCGA.19.1789.01A	0.91	0.313	0.179	2	1.97	1.98	0.161	0.151	0.0559	0
TCGA.19.1790.01B	0.64	0.506	0	2	1.9	1.94	0.084	0.422	0	0
TCGA.19.1791.01A	0.94	0.426	0.207	2	2	2	0.234	0.192	0.082	0.002
TCGA.19.2620.01A	0.71	0.253	0.374	2	1.93	1.95	0.0945	0.158	0.0418	0.0455
TCGA.19.2623.01A	0.72	0.525	0.0875	2	1.85	1.89	0.172	0.353	0.0439	0
TCGA.19.2624.01A	0.96	0.339	0.176	2	2	2	0.155	0.183	0.0339	0
TCGA.19.2625.01A	0.65	0.387	0.171	2	1.89	1.93	0.122	0.265	0.0179	0.0108
TCGA.19.2629.01A	0.78	0.455	0.294	4	3.53	3.63	0.0445	0.41	0	0
TCGA.19.2631.01A	0.82	0.437	0.023	2	1.98	1.99	0.239	0.197	0.00402	0
TCGA.19.4065.01A	0.55	0.275	0.132	2	2.03	2.02	0.139	0.136	0	0
TCGA.19.4065.02A	0.53	0.601	0.0829	2	2	2	0.195	0.406	0	0.0257
TCGA.19.5947.01A	0.23	0.247	0.0279	2	1.39	1.86	0.00828	0.239	0	0
TCGA.19.5950.01A	0.93	0.29	0.321	4	4.01	4.01	0.146	0.144	0	0
TCGA.19.5952.01A	0.61	0.529	0.00324	2	1.89	1.93	0.18	0.349	0	0
TCGA.19.5953.01B	0.5	0.194	0.192	2	1.96	1.98	0.0804	0.114	0.00748	0
TCGA.19.5954.01A	0.87	0.292	0.0599	2	1.98	1.99	0.124	0.168	0.0175	0
TCGA.19.5955.01A	0.31	0.432	0.178	2	1.99	2	0.283	0.149	0.0242	0
TCGA.19.5956.01A	0.69	0.26	0	2	1.98	1.99	0.112	0.148	0	0
TCGA.19.5958.01A	0.75	0.381	0.051	2	1.98	1.99	0.161	0.22	0.0175	0.00195
TCGA.19.5959.01A	0.96	0.387	0.033	2	1.98	1.98	0.181	0.206	0.0128	0
TCGA.19.5960.01A	0.93	0.209	0.0352	2	2.03	2.03	0.106	0.103	0	0.00737
TCGA.19.A60I.01A	0.93	0.416	0.191	2	1.94	1.95	0.187	0.23	0.0794	0
TCGA.19.A6J4.01A	0.44	0.525	0.435	4	3.8	3.91	0.14	0.385	0	0
TCGA.19.A6J5.01A	0.92	0.398	0.119	4	3.98	3.98	0.182	0.215	0	0
TCGA.26.1438.01A	0.22	0.082	0.489	2	2.07	2.02	0.0332	0.0489	0.00873	0
TCGA.26.1440.01A	0.79	0.191	0.173	2	1.95	1.96	0.0661	0.125	0.0294	0
TCGA.26.1442.01A	0.81	0.4	0.0182	2	1.97	1.97	0.167	0.233	0.00727	0
TCGA.26.1443.01A	0.93	0.31	0.266	2	2	2	0.118	0.193	0.0373	0
TCGA.26.1799.01A	0.87	0.135	0.0563	2	2.03	2.02	0.0759	0.0588	0.00759	0
TCGA.26.5133.01A	0.88	0.288	0.00676	2	1.76	1.79	0.0233	0.265	0	0
TCGA.26.5134.01A	0.93	0.287	0.137	2	1.92	1.92	0.113	0.174	0.0392	0
TCGA.26.5135.01A	0.85	0.27	0.129	2	1.98	1.99	0.123	0.146	0.0347	0
TCGA.26.5136.01B	0.79	0.465	0.0568	2	1.91	1.93	0.189	0.276	0.00203	0.0223
TCGA.26.5139.01A	0.81	0.321	0.0655	2	1.98	1.98	0.147	0.174	0.021	0
TCGA.26.6173.01A	0.54	0.345	0.112	2	1.88	1.93	0.0498	0.295	0.0387	0
TCGA.26.6174.01A	0.48	0.566	0.0203	2	1.97	1.99	0.202	0.365	0.00576	0
TCGA.26.A7UX.01B	0.97	0.123	0.0149	2	2.02	2.02	0.0659	0.0568	0.00183	0
TCGA.27.1830.01A	0.68	0.199	0.0631	2	1.9	1.93	0.0269	0.172	0.0125	0
TCGA.27.1831.01A	0.69	0.351	0.144	2	2.03	2.02	0.157	0.194	0.00388	0
TCGA.27.1832.01A	0.58	0.46	0.0317	2	1.88	1.93	0.142	0.319	0.00417	0
TCGA.27.1833.01A	0.94	0.29	0.312	2	1.98	1.98	0.129	0.16	0.0903	0
TCGA.27.1834.01A	0.75	0.316	0.257	2	1.91	1.93	0.104	0.213	0	0.0795
TCGA.27.1835.01A	0.9	0.235	0.52	4	3.92	3.93	0.0986	0.137	0	0
TCGA.27.1836.01A	0.7	0.317	0.0637	2	1.93	1.95	0.121	0.196	0.0202	0
TCGA.27.1837.01A	0.86	0.182	0.206	2	1.96	1.97	0.0698	0.113	0.0376	0
TCGA.27.1838.01A	0.86	0.413	0.135	2	2.09	2.08	0.208	0.206	0.00181	0.00181
TCGA.27.2518.01A	0.44	0.111	0.318	2	1.97	1.98	0.0405	0.0708	0	0
TCGA.27.2521.01A	0.96	0.376	0.124	4	3.85	3.85	0.0955	0.281	0	0
TCGA.27.2523.01A	0.93	0.253	0.0294	2	2	2	0.138	0.115	0.00372	0.00372
TCGA.27.2524.01A	0.75	0.314	0	2	1.81	1.86	0.0733	0.241	0	0
TCGA.27.2526.01A	0.84	0.424	0.136	2	2.07	2.06	0.229	0.195	0.00199	0
TCGA.27.2527.01A	0.31	0.21	0.0841	2	2.01	2	0.114	0.0961	0	0
TCGA.27.2528.01A	0.78	0.187	0.0561	2	1.98	1.99	0.0699	0.117	0.00524	0
TCGA.28.1746.01A	0.85	0.259	0.41	2	2.07	2.06	0.142	0.117	0.00541	0
TCGA.28.1747.01C	0.84	0.115	0.187	2	1.95	1.96	0.0292	0.0862	0.0215	0
TCGA.28.1749.01A	0.91	0.291	0.165	2	2.01	2.01	0.157	0.134	0.0481	0
TCGA.28.1750.01A	0.65	0.329	0.16	2	1.91	1.94	0.0838	0.246	0	0
TCGA.28.1751.01A	0.37	0.256	0.379	2	2.06	2.02	0.161	0.0948	0.0124	0
TCGA.28.1752.01A	0.52	0.316	0.353	2	1.9	1.95	0.083	0.233	0.0121	0.0486
TCGA.28.1753.01A	0.59	0.301	0.0671	2	1.99	1.99	0.149	0.153	0.00919	0.00184
TCGA.28.1755.01A	0.91	0.148	0.115	2	1.97	1.97	0.0526	0.0958	0.0139	0.00309
TCGA.28.1756.01C	0.81	0.181	0.34	4	3.8	3.83	0.0405	0.141	0	0
TCGA.28.1757.01A	0.79	0.157	0.416	2	1.98	1.98	0.0529	0.104	0.0171	0
TCGA.28.2501.01A	0.19	0.229	0.283	2	1.97	1.99	0.101	0.128	0.0377	0.00151
TCGA.28.2502.01B	0.2	0.205	0.19	2	1.87	1.97	0.057	0.148	0.0228	0.00163
TCGA.28.2506.01A	0.67	0.585	0.303	4	3.46	3.64	0.0754	0.509	0	0
TCGA.28.2509.01A	0.9	0.787	0.256	6	5.59	5.63	0.261	0.526	0	0
TCGA.28.2510.01A	0.25	0.334	0.337	2	2.08	2.02	0.195	0.139	0.0141	0
TCGA.28.2513.01A	0.27	0.236	0.271	2	2.04	2.01	0.134	0.102	0.00599	0.00599
TCGA.28.2514.01A	0.87	0.326	0.141	2	1.84	1.86	0.046	0.28	0.046	0
TCGA.28.5204.01A	0.93	0.322	0.397	2	1.91	1.91	0.101	0.22	0.0734	0
TCGA.28.5207.01A	0.77	0.339	0.118	2	1.97	1.98	0.139	0.199	0.0398	0
TCGA.28.5208.01A	0.89	0.324	0.185	2	1.96	1.96	0.14	0.184	0.0506	0
TCGA.28.5209.01A	0.8	0.817	0.0556	2	1.94	1.95	0.392	0.425	0.0272	0
TCGA.28.5211.01C	0.22	0.607	0.146	2	2.13	2.03	0.443	0.163	0.025	0
TCGA.28.5213.01A	0.48	0.189	0.699	4	3.78	3.9	0.0403	0.148	0	0
TCGA.28.5214.01A	0.71	0.407	0.0197	2	2.03	2.02	0.238	0.168	0.002	0
TCGA.28.5215.01A	0.78	0.545	0.0183	2	1.9	1.93	0.192	0.353	0.00998	0
TCGA.28.5216.01A	0.94	0.311	0.397	4	3.86	3.87	0.0806	0.23	0	0.00329
TCGA.28.5218.01A	0.57	0.932	0.0374	2	2.6	2.34	0.458	0.474	0	0.0226
TCGA.28.5219.01A	0.73	0.547	0.0846	2	2.04	2.03	0.29	0.258	0.00402	0.0101
TCGA.28.5220.01A	0.88	0.421	0.355	2	1.81	1.84	0.128	0.293	0.149	0
TCGA.28.6450.01A	0.79	0.326	0.0357	2	2	2	0.147	0.178	0.00775	0
TCGA.32.1970.01A	0.88	0.387	0.23	2	1.98	1.98	0.132	0.256	0.0426	0.00609
TCGA.32.1976.01A	0.89	0.439	0.0664	2	1.99	1.99	0.184	0.254	0.0291	0
TCGA.32.1979.01A	0.8	0.68	0.0023	2	1.95	1.96	0.192	0.488	0.00156	0
TCGA.32.1980.01A	0.14	0.4	0.604	2	1.88	1.98	0.141	0.259	0.118	0.0714
TCGA.32.1982.01A	0.52	0.37	0.139	2	2	2	0.204	0.167	0.0165	0
TCGA.32.1986.01A	0.54	0.372	0.143	2	2.06	2.03	0.188	0.184	0.0019	0
TCGA.32.2491.01A	0.52	0.461	0.156	2	1.92	1.96	0.185	0.276	0.00617	0.00206
TCGA.32.2494.01A	0.18	0.139	0.0833	2	1.63	1.93	0.0132	0.125	0	0
TCGA.32.2495.01A	0.85	0.48	0.0913	2	2.09	2.07	0.265	0.215	0.0313	0.0125
TCGA.32.2498.01A	0.7	0.649	0.215	2	1.47	1.63	0.0387	0.61	0.0756	0.0504
TCGA.32.2615.01A	0.86	0.522	0.111	2	1.84	1.87	0.161	0.361	0.0557	0.00206
TCGA.32.2616.01A	0.8	0.497	0.216	2	2.04	2.03	0.198	0.299	0.00739	0.0407
TCGA.32.2632.01A	0.79	0.549	0.112	2	1.99	1.99	0.147	0.402	0.00594	0
TCGA.32.2634.01A	0.9	0.423	0.37	2	1.83	1.85	0.102	0.321	0.0942	0.0381
TCGA.32.2638.01A	0.84	0.326	0.182	2	1.99	2	0.176	0.15	0.0184	0
TCGA.32.4208.01A	0.96	0.284	0.188	4	3.85	3.86	0.0671	0.217	0	0
TCGA.32.4211.01A	0.61	0.348	0.159	2	1.99	1.99	0.125	0.223	0	0
TCGA.32.4213.01A	0.69	0.292	0.274	2	1.87	1.91	0.058	0.234	0.028	0.052
TCGA.32.4719.01A	0.84	0.405	0.0145	4	3.68	3.73	0.0509	0.354	0	0
TCGA.32.5222.01A	0.7	0.65	0.0336	2	2.11	2.08	0.268	0.382	0	0
TCGA.41.2571.01A	0.75	0.556	0.265	2	2.02	2.01	0.287	0.269	0.0349	0.0484
TCGA.41.2572.01A	0.85	0.328	0.0893	2	1.93	1.94	0.143	0.186	0.0293	0
TCGA.41.2573.01A	0.76	0.666	0.353	4	3.87	3.9	0.208	0.458	0	0
TCGA.41.3392.01A	0.86	0.352	0.168	2	1.88	1.9	0.0794	0.273	0.0509	0
TCGA.41.3393.01A	0.7	0.314	0.125	2	1.96	1.97	0.118	0.196	0.0373	0
TCGA.41.3915.01A	0.81	0.715	0.271	6	5.15	5.31	0.0396	0.675	0	0
TCGA.41.5651.01A	0.96	0.426	0.069	2	2.05	2.04	0.213	0.213	0.0257	0
TCGA.41.6646.01A	0.69	0.227	0.132	2	1.93	1.95	0.0551	0.172	0.0184	0.0117
TCGA.4W.AA9R.01A	0.87	0.591	0.207	4	3.56	3.61	0.139	0.452	0	0
TCGA.4W.AA9S.01A	0.88	0.26	0.343	4	3.83	3.85	0.0829	0.177	0	0
TCGA.4W.AA9T.01A	0.51	0.349	0.0952	2	1.95	1.97	0.155	0.194	0.0221	0
TCGA.74.6573.01A	0.69	0.25	0.133	2	1.91	1.94	0.0741	0.175	0	0
TCGA.74.6575.01A	0.73	0.219	0.0134	2	1.89	1.92	0.0236	0.196	0	0.00147
TCGA.74.6577.01A	0.59	0.64	0.0912	2	2.02	2.01	0.213	0.427	0.0103	0.00858
TCGA.74.6578.01A	0.7	0.248	0.0515	2	1.97	1.98	0.0839	0.164	0.00182	0.0109
TCGA.74.6581.01A	0.94	0.246	0.413	4	3.96	3.96	0.123	0.123	0	0
TCGA.74.6584.01A	0.66	0.431	0.0578	2	1.98	1.99	0.159	0.272	0.0115	0
TCGA.76.4925.01A	0.92	0.594	0.0157	2	1.89	1.89	0.274	0.32	0.00931	0
TCGA.76.4926.01B	0.84	0.308	0.0952	2	1.97	1.97	0.119	0.189	0.0275	0
TCGA.76.4931.01A	0.21	0.12	0.573	2	2.17	2.03	0.0599	0.0599	0.0161	0
TCGA.76.4934.01A	0.89	0.507	0.248	4	3.8	3.82	0.246	0.261	0	0
TCGA.76.4935.01A	0.93	0.346	0.178	2	1.9	1.91	0.137	0.209	0.0616	0
TCGA.76.6191.01A	0.85	0.225	0	2	1.92	1.93	0.0897	0.136	0	0
TCGA.76.6192.01A	0.49	0.45	0.0802	2	1.95	1.97	0.157	0.292	0.0342	0
TCGA.76.6193.01A	0.27	0.364	0.0355	2	2.17	2.05	0.338	0.0259	0.00739	0
TCGA.76.6280.01A	0.86	0.264	0.148	2	1.94	1.95	0.0639	0.2	0.00726	0.0319
TCGA.76.6282.01A	0.58	0.363	0.0707	2	1.86	1.92	0.0917	0.272	0.0183	0
TCGA.76.6283.01A	0.88	0.496	0.0249	2	1.91	1.92	0.139	0.357	0	0.0124
TCGA.76.6285.01A	0.92	0.496	0.255	2	1.79	1.81	0.147	0.35	0.118	0
TCGA.76.6286.01A	0.95	0.25	0.319	2	1.85	1.86	0.0631	0.187	0.0798	0
TCGA.76.6656.01A	0.91	0.136	0.518	4	4.01	4.01	0.0817	0.0545	0	0
TCGA.76.6660.01A	0.88	0.372	0.285	4	3.96	3.96	0.175	0.197	0	0.00186
TCGA.76.6661.01B	0.84	0.223	0.0538	2	2	2	0.106	0.116	0.012	0
TCGA.76.6662.01A	0.56	0.388	0.0968	2	2.02	2.01	0.175	0.212	0.00179	0
TCGA.76.6663.01A	0.18	0.144	0.208	2	1.86	1.97	0.0361	0.108	0.012	0.00602
TCGA.76.6664.01A	0.69	0.19	0.117	2	1.99	1.99	0.0867	0.103	0.0111	0.00554
TCGA.81.5910.01A	0.99	0.25	0.341	4	4.02	4.02	0.119	0.132	0	0.00119
TCGA.81.5911.01A	0.78	0.235	0.16	2	1.97	1.97	0.109	0.126	0.0357	0
TCGA.87.5896.01A	0.93	0.353	0.0842	2	1.97	1.97	0.173	0.18	0.0297	0
TCGA.OX.A56R.01A	0.98	0.258	0.685	4	3.74	3.75	0.0656	0.193	0	0.0685
TCGA.RR.A6KA.01A	0.57	0.315	0.0894	2	1.96	1.98	0.0598	0.255	0.0211	0
TCGA.RR.A6KB.01A	0.96	0.129	0	2	2.02	2.02	0.117	0.0122	0	0
TCGA.RR.A6KC.01A	0.75	0.497	0.0777	2	1.91	1.93	0.0319	0.465	0.0369	0
