sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.AA.3860.01A	0.77	0.416	0.24	2	1.67	1.75	0.0309	0.385	0.0855	0
TCGA.AA.3864.01A	0.76	0.132	0.0122	2	1.99	1.99	0.0321	0.0995	0	0.00161
TCGA.AA.3866.01A	0.64	0.692	0.471	4	4.01	4.01	0.312	0.381	0	0
TCGA.AA.3867.01A	0.72	0.593	0.43	4	3.9	3.93	0.183	0.411	0	0
TCGA.AA.3869.01A	0.79	0.407	0.423	4	3.97	3.98	0.13	0.278	0	0
TCGA.AA.3870.01A	0.59	0.537	0.428	2	1.99	1.99	0.25	0.287	0.0569	0.114
TCGA.AA.3872.01A	0.61	0.831	0.48	4	4.34	4.21	0.458	0.373	0.00199	0
TCGA.AA.3875.01A	0.51	0.374	0.543	4	3.87	3.93	0.138	0.236	0	0
TCGA.AA.3877.01A	0.71	0.261	0	2	2.04	2.03	0.144	0.117	0	0
TCGA.AA.3941.01A	0.84	0.829	0.134	4	4.69	4.58	0.57	0.259	0	0
TCGA.AA.3947.01A	0.65	0.277	0	2	2	2	0.0964	0.181	0	0
TCGA.AA.3949.01A	0.31	0.649	0.00309	2	1.9	1.97	0.108	0.541	0.002	0
TCGA.AA.3950.01A	0.44	0.235	0.0333	2	2.07	2.03	0.135	0.1	0	0
TCGA.AA.3952.01A	0.7	0.51	0.108	2	1.83	1.88	0.159	0.351	0.0196	0.0294
TCGA.AA.3955.01A	0.83	0.737	0.659	4	3.66	3.72	0.0975	0.639	0	0
TCGA.AA.3956.01A	0.55	0.365	0.333	2	2.03	2.02	0.122	0.243	0.00907	0.0544
TCGA.AA.3966.01A	0.65	0.333	0.25	4	4.04	4.03	0.146	0.186	0	0
TCGA.AA.3968.01A	0.75	0.634	0.0881	2	2.24	2.18	0.399	0.235	0.00963	0.00963
TCGA.AA.3971.01A	0.53	0.714	0.669	2	2.22	2.12	0.379	0.335	0.0893	0.183
TCGA.AA.3972.01A	0.9	0.576	0.268	4	3.88	3.89	0.176	0.4	0	0
TCGA.AA.3973.01A	0.92	0.348	0.283	2	2.04	2.03	0.143	0.205	0.0677	0.00193
TCGA.AA.3975.01A	0.79	0.374	0.212	2	2.14	2.11	0.192	0.182	0.0213	0.0291
TCGA.AA.3976.01A	0.81	0.667	0.523	4	3.65	3.71	0.136	0.531	0	0
TCGA.AA.3977.01A	0.75	0.188	0	2	1.99	1.99	0.0621	0.126	0	0
TCGA.AA.3979.01A	0.94	0.373	0.541	4	3.87	3.88	0.128	0.246	0	0
TCGA.AA.3982.01A	0.24	0.387	0.356	2	1.94	1.99	0.12	0.267	0.0968	0
TCGA.AA.3984.01A	0.79	0.473	0	2	2.11	2.09	0.294	0.179	0	0
TCGA.AA.3986.01A	0.59	0.016	0.667	2	2.01	2.01	0.00887	0.00709	0	0.00709
TCGA.AA.3989.01A	0.67	0.347	0.582	4	4.17	4.11	0.238	0.109	0	0
TCGA.AA.3994.01A	0.78	0.293	0.00621	2	2	2	0.0638	0.23	0	0.00182
TCGA.AA.A01P.01A	0.45	0.516	0.00372	2	2.01	2	0.319	0.198	0	0.00192
TCGA.AA.A01R.01A	0.65	0.294	0.141	2	2.09	2.06	0.174	0.12	0.00592	0.0256
TCGA.AA.A01S.01A	0.91	0.434	0.0236	2	2.05	2.05	0.209	0.225	0.00613	0.00204
TCGA.AA.A01T.01A	0.82	0.849	0.519	4	3.87	3.89	0.357	0.493	0	0
TCGA.AA.A01V.01A	0.84	0.104	0.0169	2	2	2	0.0424	0.0618	0	0.00177
TCGA.AA.A01X.01A	0.74	0.391	0	2	2.02	2.01	0.221	0.17	0	0
TCGA.AA.A01Z.01A	0.83	0.361	0.185	2	1.98	1.98	0.164	0.197	0.0487	0
TCGA.AA.A022.01A	0.62	0.265	0.313	2	2.15	2.09	0.184	0.0812	0	0
TCGA.AA.A02O.01A	0.78	0.453	0.341	2	2.24	2.18	0.303	0.15	0	0.00209
TCGA.AA.A02Y.01A	0.78	0.399	0.335	2	2.21	2.16	0.281	0.118	0	0.0259
TCGA.AA.A03F.01A	0.79	0.0736	0.39	2	2	2	0.0323	0.0413	0	0.0287
TCGA.AA.A03J.01A	0.6	0.279	0.0696	2	2.08	2.05	0.141	0.138	0	0.00177
TCGA.AD.5900.01A	0.57	0.277	0.0203	2	2.07	2.04	0.12	0.157	0	0.00375
TCGA.AD.6548.01A	0.61	0.333	0.141	2	2.05	2.03	0.118	0.215	0	0.0134
TCGA.AD.6888.01A	0.72	0.576	0.137	2	1.88	1.92	0.0872	0.488	0.0403	0.00168
TCGA.AD.6889.01A	0.13	0.167	0.651	2	2.01	2	0.0845	0.0825	0.0604	0.0161
TCGA.AD.6890.01A	0.73	0.64	0.142	6	5.72	5.79	0.0833	0.556	0	0
TCGA.AD.6895.01A	0.61	0.415	0	2	1.97	1.98	0.118	0.297	0	0
TCGA.AD.6899.01A	0.54	0.547	0.061	2	1.95	1.97	0.241	0.306	0.00186	0.00186
TCGA.AD.6901.01A	0.67	0.525	0.215	2	2.14	2.09	0.266	0.258	0.00137	0.0261
TCGA.AD.6963.01A	0.49	0.483	0.104	2	2.08	2.04	0.182	0.3	0.00868	0.00347
TCGA.AD.6964.01A	0.68	0.418	0	2	1.98	1.98	0.173	0.245	0	0
TCGA.AD.6965.01A	0.83	0.417	0.275	4	3.97	3.97	0.148	0.269	0	0
TCGA.AD.A5EJ.01A	0.57	0.345	0.00495	2	1.99	1.99	0.181	0.164	0.00171	0
TCGA.AD.A5EK.01A	0.89	0.722	0.411	6	4.94	5.06	0.0724	0.65	0	0
TCGA.AM.5820.01A	0.75	0.446	0.0567	2	1.86	1.89	0.116	0.33	0.0199	0.00181
TCGA.AM.5821.01A	0.17	0.115	0.493	2	2.14	2.02	0.0612	0.0534	0.011	0.0157
TCGA.AU.3779.01A	0.71	0.623	0.0195	2	1.83	1.88	0.208	0.415	0	0.00347
TCGA.AU.6004.01A	0.34	0.864	0.102	4	3.95	3.98	0.387	0.477	0	0
TCGA.AY.4070.01A	0.23	0.291	0.423	2	2.26	2.06	0.129	0.162	0.0386	0
TCGA.AY.4071.01A	0.74	0.458	0.227	2	2.08	2.06	0.19	0.267	0	0.0461
TCGA.AY.5543.01A	0.68	0.418	0.227	2	1.84	1.89	0.0616	0.356	0.0815	0.0133
TCGA.AY.6196.01A	0.39	0.508	0.232	2	2.17	2.07	0.299	0.209	0	0.0125
TCGA.AY.6197.01A	0.82	0.173	0.359	2	2.08	2.07	0.0978	0.0756	0	0.0622
TCGA.AY.6386.01A	0.74	0.295	0	2	2.05	2.04	0.154	0.141	0	0
TCGA.AY.A54L.01A	0.59	0.514	0.321	4	4.05	4.03	0.165	0.349	0	0
TCGA.AY.A69D.01A	0.69	0.334	0.508	4	4.23	4.16	0.216	0.118	0	0
TCGA.AY.A71X.01A	0.9	0.0912	0	2	1.97	1.97	0.0212	0.07	0	0
TCGA.AY.A8YK.01A	0.7	0.43	0.156	2	2.02	2.01	0.15	0.28	0.0016	0.0128
TCGA.AZ.4308.01A	0.68	0.453	0.11	2	2.05	2.04	0.245	0.209	0.0119	0
TCGA.AZ.4313.01A	0.64	0.373	0	2	2.03	2.02	0.0856	0.287	0	0
TCGA.AZ.4315.01A	0.71	0.101	0.0377	2	2	2	0.0114	0.0895	0	0.00381
TCGA.AZ.4323.01A	0.13	0.562	0.657	2	1.95	1.99	0.226	0.336	0.178	0.111
TCGA.AZ.4614.01A	0.88	0.404	0.175	2	1.88	1.9	0.0996	0.305	0.0594	0.00958
TCGA.AZ.4615.01A	0.16	0.299	0.559	2	2.23	2.04	0.156	0.142	0.0422	0.0176
TCGA.AZ.4616.01A	0.58	0.389	0.529	4	3.93	3.96	0.178	0.211	0	0
TCGA.AZ.4681.01A	0.91	0.38	0.557	4	3.96	3.97	0.153	0.227	0	0
TCGA.AZ.4682.01B	0.78	0.537	0.0403	2	2.18	2.14	0.313	0.224	0.0177	0.00197
TCGA.AZ.5403.01A	0.44	0.321	0.406	2	2.24	2.11	0.254	0.0667	0	0.00317
TCGA.AZ.5407.01A	0.16	0.373	0.531	2	2.67	2.11	0.227	0.146	0.0291	0.0233
TCGA.AZ.6598.01A	0.21	0.383	0.704	2	3.14	2.24	0.317	0.0652	0.0154	0
TCGA.AZ.6599.01A	0.88	0.105	0	2	2	2	0.0534	0.0514	0	0
TCGA.AZ.6600.01A	0.54	0.693	0.349	4	3.85	3.92	0.233	0.46	0	0
TCGA.AZ.6601.01A	0.59	0.00831	0	2	2	2	0.00166	0.00664	0	0
TCGA.AZ.6603.01A	0.82	0.477	0.266	4	4.28	4.23	0.263	0.214	0	0
TCGA.AZ.6605.01A	0.41	0.373	0.68	4	4.08	4.03	0.117	0.256	0	0
TCGA.AZ.6606.01A	0.78	0.505	0.0532	2	2.19	2.15	0.188	0.317	0.0096	0.00192
TCGA.AZ.6607.01A	0.55	0.6	0.232	4	4.45	4.25	0.358	0.243	0	0
TCGA.AZ.6608.01A	0.31	0.449	0.394	2	1.92	1.98	0.14	0.309	0.0595	0
TCGA.CA.5254.01A	0.83	0.432	0.298	4	3.63	3.69	0.0653	0.366	0	0
TCGA.CA.5255.01A	0.17	0.399	0.481	2	1.84	1.97	0.0728	0.326	0.129	0.028
TCGA.CA.5256.01A	0.86	0.271	0.376	4	4.11	4.1	0.122	0.149	0	0
TCGA.CA.5796.01A	0.65	0.476	0.0852	2	2.09	2.06	0.239	0.237	0	0
TCGA.CA.5797.01A	0.64	0.587	0.0539	2	1.94	1.96	0.203	0.384	0.00158	0.00475
TCGA.CA.6715.01A	0.93	0.361	0.534	4	4.24	4.22	0.214	0.147	0	0
TCGA.CA.6716.01A	0.67	0.438	0.123	4	4.13	4.09	0.238	0.2	0	0
TCGA.CA.6717.01A	0.74	0.038	0	2	2	2	0.0127	0.0253	0	0
TCGA.CA.6718.01A	0.63	0.0968	0	2	1.99	2	0.0132	0.0836	0	0
TCGA.CA.6719.01A	0.68	0.503	0.182	2	2.05	2.03	0.196	0.306	0	0.0294
TCGA.CK.4947.01B	0.59	0.395	0.183	2	2.11	2.06	0.207	0.188	0	0.0304
TCGA.CK.4950.01A	0.76	0.328	0.00719	2	1.99	1.99	0.0649	0.263	0	0.00236
TCGA.CK.4951.01A	0.66	0.0876	0	2	2	2	0.061	0.0267	0	0
TCGA.CK.5912.01A	0.92	0.52	0.262	4	4.1	4.09	0.305	0.215	0	0.00241
TCGA.CK.5913.01A	0.71	0.136	0.108	2	2.02	2.01	0.0552	0.081	0	0.0147
TCGA.CK.5915.01A	0.98	0.217	0.128	2	1.98	1.98	0.0306	0.187	0	0.0219
TCGA.CK.5916.01A	0.37	0.575	0	2	1.93	1.97	0	0.575	0	0
TCGA.CK.6746.01A	0.86	0.144	0.44	2	2.06	2.05	0.0694	0.0741	0	0.0631
TCGA.CK.6747.01A	0.83	0.122	0.13	2	2	2	0.0407	0.0814	0	0.0159
TCGA.CK.6748.01A	0.83	0.446	0.142	2	1.92	1.93	0.0884	0.357	0.0253	0
TCGA.CK.6751.01A	0.82	0.0257	0.235	2	2	2	0.00303	0.0227	0	0.00605
TCGA.CM.4743.01A	0.43	0.399	0.00465	2	2	2	0.2	0.199	0	0.00186
TCGA.CM.4746.01A	0.83	0.225	0.148	2	2.12	2.1	0.161	0.0632	0	0.0193
TCGA.CM.4747.01A	0.76	0.349	0.278	4	3.67	3.75	0.0234	0.326	0	0
TCGA.CM.4748.01A	0.64	0.228	0.151	2	1.98	1.99	0.067	0.161	0.0115	0.023
TCGA.CM.4751.01A	0.88	0.164	0.0137	2	1.97	1.97	0.036	0.128	0	0.00225
TCGA.CM.4752.01A	0.5	0.708	0.366	4	4.61	4.3	0.408	0.301	0	0
TCGA.CM.5341.01A	0.69	0.319	0.497	4	4.03	4.02	0.104	0.215	0	0
TCGA.CM.5344.01A	0.63	0.805	0.376	6	5.33	5.58	0.191	0.614	0	0
TCGA.CM.5348.01A	0.58	0.7	0.134	2	1.97	1.98	0.211	0.49	0.00159	0.0431
TCGA.CM.5349.01A	0.5	0.342	0.18	2	1.98	1.99	0.156	0.186	0.0307	0
TCGA.CM.5860.01A	0.71	0.533	0.141	2	1.96	1.97	0.148	0.386	0.00148	0.0133
TCGA.CM.5861.01A	0.63	0.332	0.162	2	2.15	2.09	0.215	0.117	0	0
TCGA.CM.5862.01A	0.83	0.687	0.147	2	2.08	2.06	0.26	0.427	0	0.0382
TCGA.CM.5863.01A	0.12	0.504	0.693	2	2.14	2.02	0.237	0.267	0.237	0.0441
TCGA.CM.5864.01A	0.77	0.634	0.1	2	2.24	2.19	0.36	0.274	0	0.0205
TCGA.CM.5868.01A	0.56	0.758	0.301	4	3.81	3.89	0.263	0.495	0	0
TCGA.CM.6161.01A	0.66	0.406	0.0362	2	1.98	1.99	0.129	0.278	0	0.0147
TCGA.CM.6162.01A	0.4	0.401	0.429	4	3.85	3.94	0.0691	0.332	0	0
TCGA.CM.6163.01A	0.6	0.282	0.564	2	2.2	2.12	0.214	0.0675	0	0.03
TCGA.CM.6164.01A	0.55	0.542	0.00974	2	1.94	1.97	0.208	0.335	0.00352	0
TCGA.CM.6166.01A	0.75	0.564	0.237	2	2.2	2.15	0.378	0.185	0.00996	0.0538
TCGA.CM.6167.01A	0.28	0.547	0.498	2	2.23	2.06	0.295	0.252	0.00947	0.0758
TCGA.CM.6168.01A	0.97	0.312	0	2	2.02	2.02	0.112	0.2	0	0
TCGA.CM.6169.01A	0.71	0.551	0.295	2	2	2	0.191	0.361	0.022	0.0938
TCGA.CM.6170.01A	0.7	0.576	0.0623	4	3.55	3.69	0.127	0.448	0	0
TCGA.CM.6171.01A	0.79	0.359	0.0452	2	2.03	2.02	0.126	0.233	0	0.0162
TCGA.CM.6172.01A	0.71	0.349	0.0928	2	1.88	1.92	0.108	0.241	0.0018	0.0198
TCGA.CM.6674.01A	0.56	0.0552	0	2	2	2	0.0328	0.0224	0	0
TCGA.CM.6675.01A	0.89	0.571	0.212	2	1.83	1.84	0.277	0.294	0.121	0
TCGA.CM.6676.01A	0.68	0.515	0.118	2	2.07	2.05	0.108	0.407	0.0168	0
TCGA.CM.6677.01A	0.77	0.53	0.477	4	3.95	3.96	0.251	0.278	0	0
TCGA.CM.6678.01A	0.7	0.531	0.157	2	2.13	2.09	0.313	0.218	0	0.0436
TCGA.CM.6679.01A	0.71	0.337	0.172	2	2.08	2.06	0.213	0.124	0	0.0263
TCGA.CM.6680.01A	0.7	0.442	0.008	2	1.95	1.96	0.173	0.269	0.00177	0.00177
TCGA.D5.5537.01A	0.76	0.694	0.227	6	5.67	5.75	0.394	0.3	0	0
TCGA.D5.5538.01A	0.7	0.231	0.0811	2	1.97	1.98	0.0891	0.142	0.00781	0.0109
TCGA.D5.5539.01A	0.72	0.494	0.667	4	3.91	3.93	0.124	0.37	0	0
TCGA.D5.5540.01A	0.88	0.531	0.245	4	3.84	3.86	0.222	0.308	0	0
TCGA.D5.5541.01A	0.83	0.528	0.146	2	2.02	2.02	0.136	0.391	0.0287	0.0108
TCGA.D5.6529.01A	0.41	0.518	0.0362	2	2.1	2.04	0.344	0.174	0	0
TCGA.D5.6530.01A	0.76	0.135	0.0417	2	1.99	1.99	0.0318	0.103	0.00375	0.00187
TCGA.D5.6531.01A	0.88	0.62	0.0824	2	1.86	1.87	0.129	0.492	0.0149	0.0215
TCGA.D5.6532.01A	0.83	0.451	0.198	4	4.08	4.06	0.172	0.28	0	0
TCGA.D5.6533.01A	0.75	0.529	0.0802	2	1.75	1.81	0.104	0.426	0.0212	0
TCGA.D5.6534.01A	0.24	0.395	0.387	2	2.24	2.06	0.246	0.149	0.0406	0
TCGA.D5.6535.01A	0.74	0.581	0.286	4	3.49	3.62	0.0879	0.493	0	0
TCGA.D5.6536.01A	0.72	0.409	0.0739	2	2.01	2.01	0.188	0.222	0.00202	0.0262
TCGA.D5.6537.01A	0.89	0.22	0.28	2	2.05	2.05	0.0639	0.157	0	0.0479
TCGA.D5.6538.01A	0.93	0.531	0.403	4	4.63	4.59	0.358	0.173	0	0.0018
TCGA.D5.6539.01A	0.17	0.152	0.685	2	2.11	2.02	0.0495	0.102	0.0495	0.029
TCGA.D5.6540.01A	0.65	0.404	0.0614	2	2.07	2.04	0.166	0.237	0	0
TCGA.D5.6541.01A	0.56	0.339	0.257	2	1.99	1.99	0.127	0.212	0.0258	0.0397
TCGA.D5.6898.01A	0.68	0.486	0.115	2	1.98	1.99	0.124	0.363	0.00339	0.0203
TCGA.D5.6920.01A	0.15	0.0316	0.476	2	2	2	0.0105	0.0211	0.00904	0.00452
TCGA.D5.6922.01A	0.79	0.372	0.0433	2	1.9	1.92	0.0615	0.31	0.00146	0
TCGA.D5.6923.01A	0.66	0.262	0.314	2	2.04	2.03	0.093	0.169	0	0.021
TCGA.D5.6924.01A	0.59	0.58	0.357	4	3.9	3.94	0.2	0.38	0	0
TCGA.D5.6926.01A	0.59	0.652	0.236	4	3.92	3.95	0.287	0.365	0	0
TCGA.D5.6927.01A	0.51	0.134	0.0132	2	2	2	0.0299	0.104	0	0.00176
TCGA.D5.6928.01A	0.8	0.044	0	2	2.01	2	0.0147	0.0293	0	0
TCGA.D5.6929.01A	0.5	0.653	0.0204	2	1.89	1.95	0.293	0.36	0	0
TCGA.D5.6930.01A	0.15	0.0697	0.432	2	1.99	2	0.0339	0.0358	0.00942	0.00942
TCGA.D5.6931.01A	0.47	0.235	0.206	2	2.01	2.01	0.0616	0.174	0.00746	0.041
TCGA.D5.6932.01A	0.77	0.42	0.336	4	4	4	0.212	0.208	0	0
TCGA.D5.7000.01A	0.73	0.236	0.154	2	1.98	1.99	0.0348	0.202	0	0.0364
